AutoID,Year,Date,ColonyName,Subcolony,DottingAreaNumber,CameraNumber,CardNumber,PhotoNumber,PQ,SpeciesCode,WBN,ChickNest,ChickNestw/outAdult,Brood,AbandNest,EmptyNest,PBN,Territory,Site,OtherBirds,Dotter,DateDotted,BestForBPE?,Notes,AdditionalNotes
898,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"046","2","5","00821","E","LAGU",0,0,0,0,0,0,0,0,9,9,"EAE","12/28/20 00:00:00","Y",,
899,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"047","2","5","00820","E","LAGU",0,0,0,0,0,0,0,0,9,4,"EAE","12/28/20 00:00:00","Y",,
900,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"048","2","5","00819","E","LAGU",0,0,0,0,0,0,0,0,10,3,"EAE","12/28/20 00:00:00","Y",,
901,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"049","2","5","00818","E","LAGU",0,0,0,0,0,0,0,0,16,8,"EAE","12/28/20 00:00:00","Y",,
902,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"050","2","5","00817","E","LAGU",0,0,0,0,0,0,0,0,16,4,"EAE","12/28/20 00:00:00","Y",,
903,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"051","2","5","00816","E","LAGU",0,0,0,0,0,0,0,0,4,1,"EAE","12/28/20 00:00:00","Y",,
904,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"052","2","5","00815","E","LAGU",0,0,0,0,0,0,0,0,15,8,"EAE","12/28/20 00:00:00","Y",,
905,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"053","1","5","01308","E","BRPE",0,0,0,0,0,0,0,0,0,21,"EAE","12/28/20 00:00:00","Y",,
906,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"053","1","5","01308","E","LAGU",0,0,0,0,0,0,0,0,0,1,"EAE","12/28/20 00:00:00","Y",,
907,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"053","1","5","01308","E","AWPE",0,0,0,0,0,0,0,0,0,7,"EAE","12/28/20 00:00:00","Y",,
908,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"054","1","5","01309","E","BRPE",0,0,0,0,0,0,0,0,0,6,"EAE","12/28/20 00:00:00","Y",,
909,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"054","1","5","01309","E","LAGU",0,0,0,0,0,0,0,0,0,5,"EAE","12/28/20 00:00:00","Y",,
910,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"054","1","5","01309","E","AWPE",0,0,0,0,0,0,0,0,0,1,"EAE","12/28/20 00:00:00","Y",,
911,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"054","1","5","01309","E","AMOY",0,0,0,0,0,0,0,0,1,1,"EAE","12/28/20 00:00:00","Y",,
912,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"055","1","5","01310","E","LAGU",0,0,0,0,0,0,0,0,0,1,"EAE","12/28/20 00:00:00","Y",,
913,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"056","1","5","01312","E","LAGU",0,0,0,0,0,0,0,0,0,5,"EAE","12/28/20 00:00:00","Y",,
914,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"057","1","5","01313","E","BRPE",0,0,0,0,0,0,0,0,0,2,"EAE","12/28/20 00:00:00","Y",,
915,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"057","1","5","01313","E","LAGU",0,0,0,0,0,0,0,0,0,6,"EAE","12/28/20 00:00:00","Y",,
916,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"058","1","5","01318","E","BRPE",0,0,0,0,0,0,0,0,0,1,"EAE","12/29/20 00:00:00","Y",,
917,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"058","1","5","01318","E","LAGU",0,0,0,0,0,0,0,0,7,6,"EAE","12/29/20 00:00:00","Y",,
918,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"059","1","5","01446","E","LAGU",0,0,0,0,0,0,0,0,15,12,"EAE","12/29/20 00:00:00","Y",,
919,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"060","1","5","01443","E","LAGU",0,0,0,0,0,0,0,0,2,5,"EAE","12/29/20 00:00:00","Y",,
920,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"061","1","5","01440","E","LAGU",0,0,0,0,0,0,0,0,4,3,"EAE","12/29/20 00:00:00","Y",,
921,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"062","1","5","01424","E","LAGU",0,0,0,0,0,0,0,0,31,14,"EAE","12/29/20 00:00:00","Y",,
922,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"063","1","5","01421","E","LAGU",0,0,0,0,0,0,0,0,2,0,"EAE","12/29/20 00:00:00","Y",,
923,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"064","1","5","01420","E","LAGU",0,0,0,0,0,0,0,0,8,7,"EAE","12/29/20 00:00:00","Y",,
924,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"065","1","5","01418","E","BRPE",0,0,0,0,0,0,0,0,0,1,"EAE","12/29/20 00:00:00","Y",,
925,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"065","1","5","01418","E","LAGU",0,0,0,0,0,0,0,0,7,5,"EAE","12/29/20 00:00:00","Y",,
926,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"066","1","5","01416","E","LAGU",0,0,0,0,0,0,0,0,11,2,"EAE","12/29/20 00:00:00","Y",,
927,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"067","1","5","01415","E","BRPE",0,0,0,0,0,0,0,0,0,1,"EAE","12/29/20 00:00:00","Y",,
928,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"067","1","5","01415","E","LAGU",0,0,0,0,0,0,0,0,7,4,"EAE","12/29/20 00:00:00","Y",,
929,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"068","1","5","01406","E","LAGU",0,0,0,0,0,0,0,0,4,0,"EAE","12/29/20 00:00:00","Y",,
930,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"069","1","5","01405","E","LAGU",0,0,0,0,0,0,0,0,6,1,"EAE","12/29/20 00:00:00","Y",,
931,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"070","1","5","01404","E","LAGU",0,0,0,0,0,0,0,0,18,10,"EAE","12/29/20 00:00:00","Y",,
932,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"070","1","5","01404","E","WHIB",0,0,0,0,0,0,0,0,0,4,"EAE","12/29/20 00:00:00","Y",,
933,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"071","1","5","01403","E","LAGU",0,0,0,0,0,0,0,0,13,2,"EAE","12/29/20 00:00:00","Y",,
977,2015,"05/17/15 00:00:00","Biloxi North 16",,"011","2","5","00032","E","LAGU",0,0,0,0,0,0,0,0,23,4,"EAE","01/04/21 00:00:00","Y",,
978,2015,"05/17/15 00:00:00","Biloxi North 16",,"011","2","5","00032","E","BLSK",0,0,0,0,0,0,0,0,0,4,"EAE","01/04/21 00:00:00","Y",,
979,2015,"05/17/15 00:00:00","Biloxi North 16",,"012","2","5","00031","E","LAGU",0,0,0,0,0,0,0,0,47,15,"EAE","01/04/21 00:00:00","Y",,
980,2015,"05/17/15 00:00:00","Biloxi North 16",,"012","2","5","00031","E","BLSK",0,0,0,0,0,0,0,0,2,4,"EAE","01/04/21 00:00:00","Y",,
981,2015,"05/17/15 00:00:00","Biloxi North 16",,"013","1","5","00567","G","LAGU",0,0,0,0,0,0,0,0,3,4,"EAE","01/04/21 00:00:00","Y",,
982,2015,"05/17/15 00:00:00","Biloxi North 16",,"014","1","5","00565","G","LAGU",0,0,0,0,0,0,0,0,13,1,"EAE","01/04/21 00:00:00","Y",,
983,2015,"05/17/15 00:00:00","Biloxi North 16",,"015","1","5","00564","G","LAGU",0,0,0,0,0,0,0,0,3,0,"EAE","01/04/21 00:00:00","Y",,
984,2015,"05/17/15 00:00:00","Biloxi North 16",,"016","1","5","00563","G","LAGU",0,0,0,0,0,0,0,0,6,0,"EAE","01/04/21 00:00:00","Y",,
985,2015,"05/17/15 00:00:00","Biloxi North 16",,"017","1","5","00562","G","LAGU",0,0,0,0,0,0,0,0,11,1,"EAE","01/04/21 00:00:00","Y",,
986,2015,"05/17/15 00:00:00","Biloxi North 16",,"018","1","5","00561","E","LAGU",0,0,0,0,0,0,0,0,6,2,"EAE","01/04/21 00:00:00","Y",,
987,2015,"05/17/15 00:00:00","Biloxi North 16",,"019","1","5","00560","E","LAGU",0,0,0,0,0,0,0,0,5,1,"EAE","01/04/21 00:00:00","Y",,
988,2015,"05/17/15 00:00:00","Biloxi North 16",,"020","1","5","00558","E","LAGU",0,0,0,0,0,0,0,0,2,0,"EAE","01/04/21 00:00:00","Y",,
989,2015,"05/17/15 00:00:00","Biloxi North 16",,"020","1","5","00558","E","TRHE",0,0,0,0,0,0,0,0,5,0,"EAE","01/04/21 00:00:00","Y",,
990,2015,"05/17/15 00:00:00","Biloxi North 16",,"020","1","5","00558","E","SNEG",0,0,0,0,0,0,0,0,1,0,"EAE","01/04/21 00:00:00","Y",,
991,2015,"05/17/15 00:00:00","Biloxi North 16",,"021","1","5","00556","E","LAGU",0,0,0,0,0,0,0,0,3,3,"EAE","01/04/21 00:00:00","Y",,
992,2015,"05/17/15 00:00:00","Biloxi North 16",,"021","1","5","00556","E","TRHE",0,0,0,0,0,0,0,0,0,1,"EAE","01/04/21 00:00:00","Y",,
993,2015,"05/17/15 00:00:00","Biloxi North 16",,"022","1","5","00555","E","LAGU",0,0,0,0,0,0,0,0,4,3,"EAE","01/04/21 00:00:00","Y",,
994,2015,"05/17/15 00:00:00","Biloxi North 16",,"023","1","5","00550","E","LAGU",0,0,0,0,0,0,0,0,7,1,"EAE","01/04/21 00:00:00","Y",,
995,2015,"05/17/15 00:00:00","Biloxi North 16",,"024","1","5","00540","E","LAGU",0,0,0,0,0,0,0,0,2,2,"EAE","01/04/21 00:00:00","Y",,
996,2015,"05/17/15 00:00:00","Biloxi North 16",,"025","1","5","00518","E","LAGU",0,0,0,0,0,0,0,0,2,1,"EAE","01/04/21 00:00:00","Y",,
997,2015,"05/17/15 00:00:00","Biloxi North 16",,"026","1","5","00517","E","LAGU",0,0,0,0,0,0,0,0,7,2,"EAE","01/05/21 00:00:00","Y",,
998,2015,"05/17/15 00:00:00","Biloxi North 16",,"026","1","5","00517","E","AMOY",0,0,0,0,0,0,0,0,1,1,"EAE","01/05/21 00:00:00","Y",,
999,2015,"05/17/15 00:00:00","Biloxi North 16",,"027","1","5","00514","E","LAGU",0,0,0,0,0,0,0,0,3,3,"EAE","01/05/21 00:00:00","Y",,
1000,2015,"05/17/15 00:00:00","Biloxi North 16",,"028","1","5","00510","E","LAGU",0,0,0,0,0,0,0,0,2,3,"EAE","01/05/21 00:00:00","Y",,
1001,2015,"05/17/15 00:00:00","Biloxi North 16",,"029","1","5","00505","E","LAGU",0,0,0,0,0,0,0,0,2,3,"EAE","01/05/21 00:00:00","Y",,
1002,2015,"06/21/15 00:00:00","Biloxi North 16",,"001","1","2","00854","E","WHIB",0,0,0,0,0,0,0,0,16,5,"EAE","01/05/21 00:00:00","Y",,
161,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"022","1","1","01010","E","BCNH",0,0,0,0,0,0,0,0,3,1,"EAE","11/02/20 00:00:00","Y",,
162,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"022","1","1","01010","E","WHIB",0,0,1,0,0,0,0,0,0,0,"EAE","11/02/20 00:00:00","Y",,
163,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"023","1","1","01011","E","BRPE",6,36,0,0,0,0,0,1,0,10,"EAE","11/03/20 00:00:00","Y",,
164,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"023","1","1","01011","E","LAGU",0,0,0,0,0,0,0,0,6,2,"EAE","11/03/20 00:00:00","Y",,
165,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"023","1","1","01011","E","TRHE",0,0,0,0,0,0,0,0,2,0,"EAE","11/03/20 00:00:00","Y",,
166,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"023","1","1","01011","E","GREG",0,0,4,0,0,0,0,0,1,0,"EAE","11/03/20 00:00:00","Y",,
167,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"023","1","1","01011","E","SNEG",0,0,0,0,0,0,0,0,3,4,"EAE","11/03/20 00:00:00","Y",,
168,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"023","1","1","01011","E","BCNH",0,0,0,0,0,0,0,0,2,2,"EAE","11/03/20 00:00:00","Y",,
169,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"024","1","1","01012","E","BRPE",4,25,0,0,0,0,0,3,0,12,"EAE","11/03/20 00:00:00","Y",,
170,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"024","1","1","01012","E","GREG",0,4,0,0,0,0,0,0,0,1,"EAE","11/03/20 00:00:00","Y",,
171,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"025","1","1","01013","E","BRPE",5,20,0,0,0,0,0,3,0,9,"EAE","11/03/20 00:00:00","Y",,
172,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"025","1","1","01013","E","ROSP",0,1,0,0,0,0,0,0,0,0,"EAE","11/03/20 00:00:00","Y",,
173,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"025","1","1","01013","E","GREG",0,2,0,0,0,0,0,0,0,0,"EAE","11/03/20 00:00:00","Y",,
174,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"025","1","1","01013","E","SNEG",0,0,0,0,0,0,0,0,1,2,"EAE","11/03/20 00:00:00","Y",,
175,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"026","1","1","01014","E","BRPE",6,42,0,0,1,0,0,1,0,15,"EAE","11/03/20 00:00:00","Y",,
176,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"026","1","1","01014","E","LAGU",0,0,0,0,0,0,0,0,11,11,"EAE","11/03/20 00:00:00","Y",,
177,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"026","1","1","01014","E","TRHE",0,0,0,0,0,0,0,0,2,0,"EAE","11/03/20 00:00:00","Y",,
178,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"026","1","1","01014","E","SNEG",0,0,0,0,0,0,0,0,5,3,"EAE","11/03/20 00:00:00","Y",,
179,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"027","1","1","01016","E","BRPE",10,44,0,0,0,0,1,2,0,11,"EAE","11/03/20 00:00:00","Y",,
180,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"027","1","1","01016","E","GREG",0,0,2,0,0,0,0,0,1,0,"EAE","11/03/20 00:00:00","Y",,
181,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"027","1","1","01016","E","SNEG",0,0,0,0,0,0,0,0,3,2,"EAE","11/03/20 00:00:00","Y",,
182,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"028","1","1","01017","E","BRPE",5,23,0,0,0,0,0,2,0,12,"EAE","11/03/20 00:00:00","Y",,
183,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"028","1","1","01017","E","ROSP",0,2,0,0,0,0,0,0,3,1,"EAE","11/03/20 00:00:00","Y",,
184,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"028","1","1","01017","E","LAGU",0,0,0,0,0,0,0,0,2,6,"EAE","11/03/20 00:00:00","Y",,
185,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"028","1","1","01017","E","GREG",0,1,2,0,0,0,0,0,1,0,"EAE","11/03/20 00:00:00","Y",,
186,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"028","1","1","01017","E","BCNH",0,0,0,0,0,0,0,0,0,1,"EAE","11/03/20 00:00:00","Y",,
187,2015,"05/16/15 00:00:00","Houma Navigation Canal Island",,"028","1","1","01017","E","SNEG",0,0,0,0,0,0,0,0,2,2,"EAE","11/03/20 00:00:00","Y",,
1809,2015,"05/17/15 00:00:00","New Harbor Island 3",,"043","1","3","01355","G","BRPE",12,14,0,0,0,1,0,2,0,13,"EAE","03/14/21 00:00:00","Y",,
1810,2015,"05/17/15 00:00:00","New Harbor Island 3",,"043","1","3","01355","G","LAGU",0,0,0,0,0,0,0,0,0,2,"EAE","03/14/21 00:00:00","Y",,
1811,2015,"05/17/15 00:00:00","New Harbor Island 3",,"043","1","3","01355","G","MAFR",0,0,0,0,0,0,0,0,0,12,"EAE","03/14/21 00:00:00","Y",,
1812,2015,"05/17/15 00:00:00","New Harbor Island 3",,"044","1","3","01356","G","BRPE",5,1,0,0,0,0,1,1,0,12,"EAE","03/14/21 00:00:00","Y",,
1813,2015,"05/17/15 00:00:00","New Harbor Island 3",,"044","1","3","01356","G","LAGU",0,0,0,0,0,0,0,0,1,0,"EAE","03/14/21 00:00:00","Y",,
1814,2015,"05/17/15 00:00:00","New Harbor Island 3",,"045","1","3","01357","G","BRPE",0,3,0,0,0,0,0,0,0,5,"EAE","03/14/21 00:00:00","Y",,
1815,2015,"05/17/15 00:00:00","New Harbor Island 3",,"045","1","3","01357","G","LAGU",0,0,0,0,0,0,0,0,1,1,"EAE","03/14/21 00:00:00","Y",,
1816,2015,"05/17/15 00:00:00","New Harbor Island 3",,"046","1","3","01358","G","BRPE",23,14,0,0,0,0,0,0,0,11,"EAE","03/14/21 00:00:00","Y",,
1817,2015,"05/17/15 00:00:00","New Harbor Island 3",,"046","1","3","01358","G","LAGU",0,0,0,0,0,0,0,0,2,1,"EAE","03/14/21 00:00:00","Y",,
1818,2015,"05/17/15 00:00:00","New Harbor Island 3",,"047","1","3","01360","G","BRPE",33,7,0,0,0,0,0,0,0,12,"EAE","03/14/21 00:00:00","Y",,
1819,2015,"05/17/15 00:00:00","New Harbor Island 3",,"048","1","3","01365","G","BRPE",18,19,0,0,0,0,0,0,0,12,"EAE","03/14/21 00:00:00","Y",,
1820,2015,"05/17/15 00:00:00","New Harbor Island 3",,"049","1","3","01368","G","BRPE",41,26,0,0,0,0,0,1,0,40,"EAE","03/15/21 00:00:00","Y",,
1821,2015,"05/17/15 00:00:00","New Harbor Island 3",,"049","1","3","01368","G","LAGU",0,0,0,0,0,0,0,0,5,3,"EAE","03/15/21 00:00:00","Y",,
1822,2015,"05/17/15 00:00:00","New Harbor Island 3",,"050","1","3","01369","G","BRPE",37,7,0,0,0,1,0,1,0,19,"EAE","03/15/21 00:00:00","Y",,
1823,2015,"05/17/15 00:00:00","New Harbor Island 3",,"050","1","3","01369","G","LAGU",0,0,0,0,0,0,0,0,2,1,"EAE","03/15/21 00:00:00","Y",,
1824,2015,"05/17/15 00:00:00","New Harbor Island 3",,"051","1","3","01371","G","BRPE",26,36,0,0,0,0,0,0,0,20,"EAE","03/15/21 00:00:00","Y",,
1825,2015,"05/17/15 00:00:00","New Harbor Island 3",,"052","1","3","01372","G","BRPE",0,0,0,0,0,0,0,0,0,3,"EAE","03/15/21 00:00:00","Y",,
1826,2015,"05/17/15 00:00:00","New Harbor Island 3",,"052","1","3","01372","G","LAGU",0,0,0,0,0,0,0,0,1,2,"EAE","03/15/21 00:00:00","Y",,
1827,2015,"05/17/15 00:00:00","New Harbor Island 3",,"052","1","3","01372","G","MAFR",0,0,0,0,0,0,0,0,0,3,"EAE","03/15/21 00:00:00","Y",,
1828,2015,"05/17/15 00:00:00","New Harbor Island 3",,"053","1","3","01373","G","BRPE",24,3,0,0,0,0,1,1,0,15,"EAE","03/15/21 00:00:00","Y",,
1829,2015,"05/17/15 00:00:00","New Harbor Island 3",,"053","1","3","01373","G","LAGU",0,0,0,0,0,0,0,0,6,4,"EAE","03/15/21 00:00:00","Y",,
1830,2015,"05/17/15 00:00:00","New Harbor Island 3",,"053","1","3","01373","G","MAFR",0,0,0,0,0,0,0,0,0,8,"EAE","03/15/21 00:00:00","Y",,
1831,2015,"05/17/15 00:00:00","New Harbor Island 3",,"054","1","3","01374","G","BRPE",23,11,0,0,0,0,0,0,0,8,"EAE","03/15/21 00:00:00","Y",,
1832,2015,"05/17/15 00:00:00","New Harbor Island 3",,"054","1","3","01374","G","LAGU",0,0,0,0,0,0,0,0,7,9,"EAE","03/15/21 00:00:00","Y",,
1833,2015,"05/17/15 00:00:00","New Harbor Island 3",,"055","1","3","01375","G","BRPE",19,1,0,0,0,0,0,0,0,8,"EAE","03/15/21 00:00:00","Y",,
1834,2015,"05/17/15 00:00:00","New Harbor Island 3",,"055","1","3","01375","G","LAGU",0,0,0,0,0,0,0,0,3,6,"EAE","03/15/21 00:00:00","Y",,
934,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"072","1","5","01397","E","BRPE",0,0,0,0,0,0,0,0,0,25,"EAE","12/29/20 00:00:00","Y",,
935,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"072","1","5","01397","E","LAGU",0,0,0,0,0,0,0,0,28,24,"EAE","12/29/20 00:00:00","Y",,
936,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"072","1","5","01397","E","ROYT",0,0,0,0,0,0,0,0,0,10,"EAE","12/29/20 00:00:00","Y",,
937,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"073","2","5","00744","P","BRPE",0,0,0,0,0,0,0,0,0,18,"EAE","12/29/20 00:00:00","Y",,
938,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"073","2","5","00744","P","LAGU",0,0,0,0,0,0,0,0,6,2,"EAE","12/29/20 00:00:00","Y",,
939,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"074","2","5","00742","P","BRPE",0,0,0,0,0,0,0,0,0,11,"EAE","12/29/20 00:00:00","Y",,
940,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"074","2","5","00742","P","LAGU",0,0,0,0,0,0,0,0,32,8,"EAE","12/29/20 00:00:00","Y",,
941,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"075","2","5","00737","P","LAGU",0,0,0,0,0,0,0,0,2,0,"EAE","12/29/20 00:00:00","Y",,
942,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"076","2","5","00728","P","BRPE",0,0,0,0,0,0,0,0,0,3,"EAE","12/29/20 00:00:00","Y",,
943,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"076","2","5","00728","P","LAGU",0,0,0,0,0,0,0,0,0,3,"EAE","12/29/20 00:00:00","Y",,
944,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"077","2","5","00724","P","BRPE",0,0,0,0,0,0,0,0,0,2,"EAE","12/29/20 00:00:00","Y",,
945,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"077","2","5","00724","P","LAGU",0,0,0,0,0,0,0,0,2,4,"EAE","12/29/20 00:00:00","Y",,
946,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"078","2","5","00720","P","LAGU",0,0,0,0,0,0,0,0,0,2,"EAE","12/29/20 00:00:00","Y",,
947,2015,"05/18/15 00:00:00","Door Point Lagoon 2",,"078","2","5","00720","P","WHIB",0,0,0,0,0,0,0,0,0,2,"EAE","12/29/20 00:00:00","Y",,
948,2015,"06/21/15 00:00:00","Mink Island",,"001","2","2","00708","E","BLSK",0,0,0,0,0,0,0,0,0,2,"EAE","12/31/20 00:00:00","Y",,
949,2015,"06/21/15 00:00:00","Mink Island",,"002","2","2","00707","E","LAGU",0,0,0,0,0,0,0,0,5,1,"EAE","12/31/20 00:00:00","Y",,
950,2015,"06/21/15 00:00:00","Mink Island",,"002","2","2","00707","E","BLSK",0,0,0,0,0,0,0,0,1,16,"EAE","12/31/20 00:00:00","Y",,
1003,2015,"06/21/15 00:00:00","Biloxi North 16",,"002","1","2","00841","E","CATE",0,0,0,0,0,0,0,0,8,3,"EAE","01/05/21 00:00:00","Y",,
1004,2015,"06/21/15 00:00:00","Biloxi North 16",,"003","1","2","00835","E","CATE",0,0,0,0,0,0,0,0,12,11,"EAE","01/05/21 00:00:00","Y",,
1005,2015,"06/21/15 00:00:00","Biloxi North 16",,"004","1","2","00821","E","CATE",0,0,0,0,0,0,0,0,8,4,"EAE","01/05/21 00:00:00","Y",,
1006,2015,"06/21/15 00:00:00","Biloxi North 16",,"005","1","2","00817","E","WHIB",0,0,0,0,0,0,0,0,40,1,"EAE","01/05/21 00:00:00","Y",,
1007,2015,"06/21/15 00:00:00","Biloxi North 13",,"001","2","2","00424","G","LAGU",0,0,0,0,0,0,0,0,23,2,"EAE","01/05/21 00:00:00","Y",,
1008,2015,"06/21/15 00:00:00","Biloxi North 13",,"002","2","2","00422","G","LAGU",0,0,0,0,0,0,0,0,45,0,"EAE","01/05/21 00:00:00","Y",,
1009,2015,"06/21/15 00:00:00","Biloxi North 13",,"003","2","2","00421","G","LAGU",0,0,0,0,0,0,0,0,5,3,"EAE","01/05/21 00:00:00","Y",,
1010,2015,"06/21/15 00:00:00","Biloxi North 13",,"004","2","2","00420","G","LAGU",0,0,0,0,0,0,0,0,19,3,"EAE","01/05/21 00:00:00","Y",,
1011,2015,"06/21/15 00:00:00","Biloxi North 13",,"005","2","2","00419","G","LAGU",0,0,0,0,0,0,0,0,40,3,"EAE","01/05/21 00:00:00","Y",,
1012,2015,"06/21/15 00:00:00","Biloxi North 13",,"006","2","2","00418","G","LAGU",0,0,0,0,0,0,0,0,5,0,"EAE","01/05/21 00:00:00","Y",,
1013,2015,"06/21/15 00:00:00","Biloxi North 13",,"007","2","2","00417","G","LAGU",0,0,0,0,0,0,0,0,18,4,"EAE","01/05/21 00:00:00","Y",,
1014,2015,"06/21/15 00:00:00","Biloxi North 13",,"008","2","2","00416","G","LAGU",0,0,0,0,0,0,0,0,21,3,"EAE","01/05/21 00:00:00","Y",,
1015,2015,"06/21/15 00:00:00","Biloxi North 13",,"008","2","2","00416","G","CATE",0,0,0,0,0,0,0,0,0,2,"EAE","01/05/21 00:00:00","Y",,
1016,2015,"06/21/15 00:00:00","Biloxi North 13",,"009","2","2","00415","G","LAGU",0,0,0,0,0,0,0,0,14,6,"EAE","01/05/21 00:00:00","Y",,
1017,2015,"06/21/15 00:00:00","Biloxi North 13",,"010","2","2","00414","G","LAGU",0,0,0,0,0,0,0,0,18,7,"EAE","01/05/21 00:00:00","Y",,
1018,2015,"06/21/15 00:00:00","Biloxi North 13",,"010","2","2","00414","G","CATE",0,0,0,0,0,0,0,0,0,1,"EAE","01/05/21 00:00:00","Y",,
1019,2015,"06/21/15 00:00:00","Biloxi North 13",,"011","2","2","00413","G","LAGU",0,0,0,0,0,0,0,0,12,6,"EAE","01/05/21 00:00:00","Y",,
1020,2015,"06/21/15 00:00:00","Biloxi North 13",,"012","2","2","00412","G","LAGU",0,0,0,0,0,0,0,0,7,13,"EAE","01/05/21 00:00:00","Y",,
1021,2015,"06/21/15 00:00:00","Biloxi North 13",,"013","2","2","00411","G","BRPE",0,0,0,0,0,0,0,0,0,25,"EAE","01/06/21 00:00:00","Y",,
1022,2015,"06/21/15 00:00:00","Biloxi North 13",,"013","2","2","00411","G","LAGU",0,0,0,0,0,0,0,0,0,2,"EAE","01/06/21 00:00:00","Y",,
1023,2015,"06/21/15 00:00:00","Biloxi North 13",,"013","2","2","00411","G","CATE",0,0,0,0,0,0,0,0,0,14,"EAE","01/06/21 00:00:00","Y",,
1024,2015,"06/21/15 00:00:00","Biloxi North 13",,"014","2","2","00410","G","LAGU",0,1,0,0,0,0,0,0,5,8,"EAE","01/06/21 00:00:00","Y",,
1025,2015,"06/21/15 00:00:00","Biloxi North 13",,"015","2","2","00409","G","BRPE",0,0,0,0,0,0,0,0,0,1,"EAE","01/06/21 00:00:00","Y",,
