AutoID,Year,Date,ColonyName,DottingAreaNumber,CameraNumber,CardNumber,PhotoNumber,PQ,SpeciesCode,WBN,ChickNestw/outAdult,AbandNest,EmptyNest,PBN,Site,Brood,OtherAdultsInColony,OtherImmInColony,Chicks/Nestlings,RoostingBirds,RoostingAdults,RoostingImmatures,UnknownAge,Dotter,DateDotted,BestForBPE?,Notes,AdditionalNotes
605,2013,"06/18/13 00:00:00","Deadman Point","31","2","2","1234","E","LAGU",0,0,0,0,0,18,0,30,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y",,
606,2013,"06/18/13 00:00:00","Deadman Point","31","2","2","1234","E","TRHE",0,0,0,0,0,14,0,3,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y",,
607,2013,"06/18/13 00:00:00","Deadman Point","31","2","2","1234","E","SNEG",0,0,0,0,0,5,0,2,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y",,
608,2013,"06/18/13 00:00:00","Deadman Point","31","2","2","1234","E","REEG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y",,
609,2013,"06/18/13 00:00:00","Deadman Point","31","2","2","1234","E","ROYT",0,0,0,0,0,0,0,5,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y",,
610,2013,"06/18/13 00:00:00","Deadman Point","32","2","2","1235","E","LAGU",0,0,0,0,0,31,0,18,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y",,
611,2013,"06/18/13 00:00:00","Deadman Point","32","2","2","1235","E","TRHE",0,0,0,0,0,6,0,0,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y",,
612,2013,"06/18/13 00:00:00","Deadman Point","32","2","2","1235","E","SNEG",0,0,0,0,0,2,0,1,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y",,
613,2013,"06/18/13 00:00:00","Deadman Point","32","2","2","1235","E","BRPE",2,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/10/14 00:00:00","Y","1 BRPE WBN in this count includes a Imm on a WBN.",
614,2013,"06/18/13 00:00:00","Deadman Point","33","2","2","1236","E","LAGU",0,0,0,0,0,17,0,6,0,0,0,0,0,0,"KMR","01/13/14 00:00:00","Y",,
615,2013,"06/18/13 00:00:00","Deadman Point","33","2","2","1236","E","BRPE",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/13/14 00:00:00","Y",,
616,2013,"06/18/13 00:00:00","Deadman Point","33","2","2","1236","E","TRHE",0,0,0,0,0,4,0,0,0,0,0,0,0,0,"KMR","01/13/14 00:00:00","Y",,
617,2013,"06/18/13 00:00:00","Deadman Point","33","2","2","1236","E","SNEG",0,0,0,0,0,1,0,2,0,0,0,0,0,0,"KMR","01/13/14 00:00:00","Y",,
640,2013,"05/23/13 00:00:00","Felicity Island","5","1","1","0761","E","SATE",0,0,0,0,0,1,0,1,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
641,2013,"05/23/13 00:00:00","Felicity Island","5","1","1","0761","E","TRHE",0,1,0,0,0,2,0,0,0,2,0,0,0,0,"KMR","01/14/14 00:00:00","Y","TRHE on sites and with chicks 1/3-1/2 grown.",
642,2013,"05/23/13 00:00:00","Felicity Island","6","1","1","0762","E","LAGU",0,0,0,0,0,142,0,96,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
643,2013,"05/23/13 00:00:00","Felicity Island","6","1","1","0762","E","ROYT",0,0,0,0,0,575,0,32,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
644,2013,"05/23/13 00:00:00","Felicity Island","6","1","1","0762","E","SATE",0,0,0,0,0,463,0,93,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
645,2013,"05/23/13 00:00:00","Felicity Island","6","1","1","0762","E","TRHE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
646,2013,"05/23/13 00:00:00","Felicity Island","6","1","1","0762","E","SNEG",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y","SNEG on sites.",
647,2013,"05/23/13 00:00:00","Felicity Island","6","1","1","0762","E","BRPE",1,0,0,0,0,0,0,3,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y","BRPE on WBN.",
648,2013,"05/23/13 00:00:00","Felicity Island","7","1","1","0766","E","LAGU",0,0,0,0,0,203,0,135,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
649,2013,"05/23/13 00:00:00","Felicity Island","7","1","1","0766","E","ROYT",0,0,0,0,0,163,0,20,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
650,2013,"05/23/13 00:00:00","Felicity Island","7","1","1","0766","E","SATE",0,0,0,0,0,467,0,77,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
651,2013,"05/23/13 00:00:00","Felicity Island","7","1","1","0766","E","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
652,2013,"05/23/13 00:00:00","Felicity Island","7","1","1","0766","E","BRPE",6,1,0,0,0,0,0,1,0,13,0,0,0,0,"KMR","01/14/14 00:00:00","Y","BRPE with 3 week old chicks.",
653,2013,"05/23/13 00:00:00","Felicity Island","7","1","1","0766","E","CATE",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"KMR","01/14/14 00:00:00","Y",,
654,2013,"05/23/13 00:00:00","Felicity Island","8","2","1","0826","G","LAGU",0,0,0,0,0,300,0,316,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
655,2013,"05/23/13 00:00:00","Felicity Island","8","2","1","0826","G","BRPE",14,1,0,0,0,0,0,30,0,27,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
656,2013,"05/23/13 00:00:00","Felicity Island","8","2","1","0826","E","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
657,2013,"05/23/13 00:00:00","Felicity Island","8","2","1","0826","G","ROYT",0,0,0,0,0,0,0,37,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
658,2013,"05/23/13 00:00:00","Felicity Island","8","2","1","0826","G","SATE",0,0,0,0,0,0,0,58,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
659,2013,"05/23/13 00:00:00","Felicity Island","8","2","1","0826","G","CATE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
660,2013,"05/23/13 00:00:00","Felicity Island","9","2","1","0854","E","LAGU",0,0,0,0,0,307,0,240,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
661,2013,"05/23/13 00:00:00","Felicity Island","9","2","1","0854","E","BRPE",36,0,2,0,0,0,1,19,0,54,0,0,0,0,"KMR","01/15/14 00:00:00","Y","1 BRPE IMM WBN included in WBN count; one dead BRPE chick found, circled and noted in screen capture.",
662,2013,"05/23/13 00:00:00","Felicity Island","9","2","1","0854","E","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
663,2013,"05/23/13 00:00:00","Felicity Island","9","2","1","0854","E","SNEG",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
664,2013,"05/23/13 00:00:00","Felicity Island","9","2","1","0854","G","ROYT",0,0,0,0,0,866,0,183,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
665,2013,"05/23/13 00:00:00","Felicity Island","9","2","1","0854","G","SATE",0,0,0,0,0,63,0,24,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
666,2013,"05/23/13 00:00:00","Felicity Island","9","2","1","0854","E","CATE",0,0,0,0,0,6,0,4,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
667,2013,"05/23/13 00:00:00","Felicity Island","9","2","1","0854","E","REEG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
668,2013,"05/23/13 00:00:00","Felicity Island","10","1","1","0793","E","LAGU",0,0,0,0,0,152,0,60,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
669,2013,"05/23/13 00:00:00","Felicity Island","10","1","1","0793","E","BRPE",19,0,0,0,0,0,0,6,0,26,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
670,2013,"05/23/13 00:00:00","Felicity Island","10","1","1","0793","E","ROYT",0,0,0,0,0,375,0,14,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
671,2013,"05/23/13 00:00:00","Felicity Island","10","1","1","0793","E","SATE",0,0,0,0,0,199,0,18,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
672,2013,"05/23/13 00:00:00","Felicity Island","11","2","1","0831","E","LAGU",0,0,0,0,0,206,0,187,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
673,2013,"05/23/13 00:00:00","Felicity Island","11","2","1","0831","G","BRPE",185,0,0,0,0,0,0,58,0,278,0,0,0,0,"KMR","01/15/14 00:00:00","Y","2 BRPE IMM WBN included in WBN count.",
674,2013,"05/23/13 00:00:00","Felicity Island","11","2","1","0831","G","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
795,2013,"05/23/13 00:00:00","Felicity Island","34","1","1","0801","E","TRHE",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
796,2013,"05/23/13 00:00:00","Felicity Island","34","1","1","0801","E","SNEG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
797,2013,"05/23/13 00:00:00","Felicity Island","34","1","1","0801","E","ROYT",0,0,0,0,0,779,0,74,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
798,2013,"05/23/13 00:00:00","Felicity Island","34","1","1","0801","E","SATE",0,0,0,0,0,49,0,12,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
799,2013,"05/23/13 00:00:00","Felicity Island","35","1","1","0805","E","LAGU",0,0,0,0,0,86,0,63,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
800,2013,"05/23/13 00:00:00","Felicity Island","35","1","1","0805","E","BRPE",8,0,0,0,0,0,0,0,0,6,0,0,0,0,"KMR","01/22/14 00:00:00","Y","1 BRPE IMM WBN included in WBN count.",
801,2013,"05/23/13 00:00:00","Felicity Island","35","1","1","0805","E","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
802,2013,"05/23/13 00:00:00","Felicity Island","35","1","1","0805","E","ROYT",0,0,0,0,0,428,0,48,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
803,2013,"05/23/13 00:00:00","Felicity Island","35","1","1","0805","E","SATE",0,0,0,0,0,132,0,39,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
804,2013,"05/23/13 00:00:00","Felicity Island","35","1","1","0805","P","UNSB",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
805,2013,"05/23/13 00:00:00","Felicity Island","36","1","1","0808","E","LAGU",0,0,0,0,0,5,0,5,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
806,2013,"05/23/13 00:00:00","Felicity Island","36","1","1","0808","E","BRPE",43,0,0,0,0,0,0,7,0,74,0,0,0,0,"KMR","01/22/14 00:00:00","Y","1 BRPE IMM WBN included in WBN count.",
807,2013,"05/23/13 00:00:00","Felicity Island","36","1","1","0808","E","TRHE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
808,2013,"05/23/13 00:00:00","Felicity Island","36","1","1","0808","E","SNEG",0,0,0,0,0,7,0,0,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
809,2013,"05/23/13 00:00:00","Felicity Island","36","1","1","0808","E","GREG",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
810,2013,"05/23/13 00:00:00","Felicity Island","37","1","1","0810","E","LAGU",0,0,0,0,0,64,0,45,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
811,2013,"05/23/13 00:00:00","Felicity Island","37","1","1","0810","E","BRPE",41,0,0,0,0,0,0,9,0,40,0,0,0,0,"KMR","01/22/14 00:00:00","Y","2 BRPE IMM WBN included in WBN count.",
812,2013,"05/23/13 00:00:00","Felicity Island","37","1","1","0810","E","SNEG",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
813,2013,"05/23/13 00:00:00","Felicity Island","37","1","1","0810","E","ROYT",0,0,0,0,0,91,0,60,0,0,0,0,0,0,"KMR","01/22/14 00:00:00","Y",,
814,2013,"05/23/13 00:00:00","Felicity Island","38","2","1","0876","G","LAGU",0,0,0,0,0,51,0,36,0,0,0,0,0,0,"KMR","01/23/14 00:00:00","Y",,
815,2013,"05/23/13 00:00:00","Felicity Island","38","2","1","0876","G","BRPE",17,0,0,0,0,0,0,3,0,10,0,0,0,0,"KMR","01/23/14 00:00:00","Y","1 BRPE IMM WBN included in WBN count.",
816,2013,"05/23/13 00:00:00","Felicity Island","38","2","1","0876","E","TRHE",0,2,0,0,0,56,0,3,0,5,0,0,0,0,"KMR","01/23/14 00:00:00","Y",,
817,2013,"05/23/13 00:00:00","Felicity Island","38","2","1","0876","E","SNEG",0,0,0,0,0,4,0,0,0,0,0,0,0,0,"KMR","01/23/14 00:00:00","Y",,
818,2013,"05/23/13 00:00:00","Felicity Island","38","2","1","0876","E","WHIB",0,0,0,0,0,0,0,4,0,0,0,0,0,0,"KMR","01/23/14 00:00:00","Y",,
946,2013,"06/19/13 00:00:00","Bayou Pintou","3","2","3","0573","E","BLSK",0,0,0,0,0,8,0,10,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
947,2013,"06/19/13 00:00:00","Bayou Pintou","3","2","3","0573","E","LAGU",0,0,0,0,0,2,0,5,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
948,2013,"06/19/13 00:00:00","Bayou Pintou","3","2","3","0573","E","GBTE",0,0,0,0,0,3,0,4,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
949,2013,"06/19/13 00:00:00","Bayou Pintou","4","2","3","0575","E","LAGU",0,0,0,0,0,3,0,24,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
950,2013,"06/19/13 00:00:00","Bayou Pintou","4","2","3","0575","E","GBTE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
951,2013,"06/19/13 00:00:00","Bayou Pintou","4","2","3","0575","E","BRPE",0,0,0,0,0,0,0,12,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
952,2013,"06/19/13 00:00:00","Bayou Pintou","5","2","3","0577","E","LAGU",0,0,0,0,0,0,0,8,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
953,2013,"06/19/13 00:00:00","Bayou Pintou","5","2","3","0577","E","BLSK",0,0,0,0,0,6,0,5,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
954,2013,"06/19/13 00:00:00","Bayou Pintou","5","2","3","0577","E","ROYT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
955,2013,"06/19/13 00:00:00","Bayou Pintou","6","2","3","0585","E","LAGU",0,0,0,0,0,2,0,12,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
956,2013,"06/19/13 00:00:00","Bayou Pintou","6","2","3","0585","E","BLSK",0,0,0,0,0,12,0,16,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
957,2013,"06/19/13 00:00:00","Bayou Pintou","6","2","3","0585","E","ROYT",0,0,0,0,0,0,0,13,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
958,2013,"06/19/13 00:00:00","Bayou Pintou","6","2","3","0585","E","CATE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
959,2013,"06/19/13 00:00:00","Bayou Pintou","7","2","3","0586","E","LAGU",0,0,0,0,0,1,0,7,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
960,2013,"06/19/13 00:00:00","Bayou Pintou","7","2","3","0586","E","BLSK",0,0,0,0,0,35,0,50,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
961,2013,"06/19/13 00:00:00","Bayou Pintou","7","2","3","0586","E","ROYT",0,0,0,0,0,0,0,7,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
962,2013,"06/19/13 00:00:00","Bayou Pintou","7","2","3","0586","E","GBTE",0,0,0,0,0,1,0,6,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
963,2013,"06/19/13 00:00:00","Bayou Pintou","8","2","3","0588","E","LAGU",0,0,0,0,0,0,0,8,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y","1 LAGU bird added to this area from Img 587, camera 2 card 3.",
964,2013,"06/19/13 00:00:00","Bayou Pintou","8","2","3","0588","E","BLSK",0,0,0,0,0,51,0,35,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y","2 BLSK sites + 1 bird added to this area from Img 587, camera 2 card 3.",
965,2013,"06/19/13 00:00:00","Bayou Pintou","8","2","3","0588","E","ROYT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
966,2013,"06/19/13 00:00:00","Bayou Pintou","8","2","3","0588","E","GBTE",0,0,0,0,0,5,0,8,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
967,2013,"06/19/13 00:00:00","Bayou Pintou","9","2","3","0590","E","LAGU",0,0,0,0,0,0,0,8,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
968,2013,"06/19/13 00:00:00","Bayou Pintou","9","2","3","0590","E","BLSK",0,0,0,0,0,14,0,14,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
969,2013,"06/19/13 00:00:00","Bayou Pintou","9","2","3","0590","E","ROYT",0,0,0,0,0,0,0,8,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
970,2013,"06/19/13 00:00:00","Bayou Pintou","9","2","3","0590","E","GBTE",0,0,0,0,0,2,0,1,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
971,2013,"06/19/13 00:00:00","Bayou Pintou","9","2","3","0590","E","CATE",0,0,0,0,0,1,0,1,0,0,0,0,0,0,"KMR","01/28/14 00:00:00","Y",,
675,2013,"05/23/13 00:00:00","Felicity Island","11","2","1","0831","G","ROYT",0,0,0,0,0,102,0,94,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
676,2013,"05/23/13 00:00:00","Felicity Island","11","2","1","0831","G","SATE",0,0,0,0,0,25,0,82,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
677,2013,"05/23/13 00:00:00","Felicity Island","11","2","1","0831","E","AMOY",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
678,2013,"05/23/13 00:00:00","Felicity Island","11","2","1","0831","G","CATE",0,0,0,0,0,0,0,8,0,0,0,0,0,0,"KMR","01/15/14 00:00:00","Y",,
679,2013,"05/23/13 00:00:00","Felicity Island","12","2","1","0832","E","LAGU",0,0,0,0,0,130,0,145,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
680,2013,"05/23/13 00:00:00","Felicity Island","12","2","1","0832","E","BRPE",12,0,0,0,0,0,0,10,0,19,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
681,2013,"05/23/13 00:00:00","Felicity Island","12","2","1","0832","E","TRHE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
682,2013,"05/23/13 00:00:00","Felicity Island","12","2","1","0832","E","SNEG",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
683,2013,"05/23/13 00:00:00","Felicity Island","12","2","1","0832","E","WHIB",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
684,2013,"05/23/13 00:00:00","Felicity Island","12","2","1","0832","E","ROYT",0,0,0,0,0,253,0,27,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
685,2013,"05/23/13 00:00:00","Felicity Island","12","2","1","0832","G","SATE",0,0,0,0,0,1184,0,228,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
686,2013,"05/23/13 00:00:00","Felicity Island","12","2","1","0832","G","AMOY",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
687,2013,"05/23/13 00:00:00","Felicity Island","13","2","1","0829","E","LAGU",0,0,0,0,0,59,0,37,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
688,2013,"05/23/13 00:00:00","Felicity Island","13","2","1","0829","E","BRPE",2,0,0,0,0,0,0,5,0,5,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
689,2013,"05/23/13 00:00:00","Felicity Island","13","2","1","0829","E","ROYT",0,0,0,0,0,32,0,7,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
690,2013,"05/23/13 00:00:00","Felicity Island","14","2","1","0834","G","LAGU",0,0,0,0,0,374,0,339,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
691,2013,"05/23/13 00:00:00","Felicity Island","14","2","1","0834","E","BRPE",65,0,0,0,0,0,0,24,0,70,0,0,0,0,"KMR","01/16/14 00:00:00","Y","5 BRPE IMM WBN included in WBN count.",
692,2013,"05/23/13 00:00:00","Felicity Island","14","2","1","0834","G","TRHE",0,0,0,0,0,3,0,1,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
693,2013,"05/23/13 00:00:00","Felicity Island","14","2","1","0834","G","ROYT",0,0,0,0,0,146,0,21,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
694,2013,"05/23/13 00:00:00","Felicity Island","14","2","1","0834","E","SATE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
695,2013,"05/23/13 00:00:00","Felicity Island","14","2","1","0834","G","REEG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
696,2013,"05/23/13 00:00:00","Felicity Island","15","2","1","0836","E","LAGU",0,0,0,0,0,140,0,185,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
697,2013,"05/23/13 00:00:00","Felicity Island","15","2","1","0836","E","BRPE",1,0,0,0,0,0,0,10,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y","1 dead BRPE bird observed, circled, and noted.",
698,2013,"05/23/13 00:00:00","Felicity Island","15","2","1","0836","E","ROYT",0,0,0,0,0,13,0,56,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
699,2013,"05/23/13 00:00:00","Felicity Island","15","2","1","0836","E","SATE",0,0,0,0,0,0,0,32,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
700,2013,"05/23/13 00:00:00","Felicity Island","15","2","1","0836","E","BLSK",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
701,2013,"05/23/13 00:00:00","Felicity Island","16","2","1","0838","E","LAGU",0,0,0,0,0,414,0,348,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
702,2013,"05/23/13 00:00:00","Felicity Island","16","2","1","0838","E","BRPE",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
703,2013,"05/23/13 00:00:00","Felicity Island","16","2","1","0838","E","ROYT",0,0,0,0,0,292,0,51,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
704,2013,"05/23/13 00:00:00","Felicity Island","16","2","1","0838","G","SATE",0,0,0,0,0,2,0,10,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
705,2013,"05/23/13 00:00:00","Felicity Island","16","2","1","0838","E","TRHE",0,0,0,0,0,18,0,1,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
706,2013,"05/23/13 00:00:00","Felicity Island","17","2","1","0840","G","LAGU",0,0,0,0,0,280,0,251,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
707,2013,"05/23/13 00:00:00","Felicity Island","17","2","1","0840","E","TRHE",0,0,0,0,0,24,0,0,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
708,2013,"05/23/13 00:00:00","Felicity Island","17","2","1","0840","E","BRPE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
709,2013,"05/23/13 00:00:00","Felicity Island","17","2","1","0840","E","ROYT",0,0,0,0,0,0,0,6,0,0,0,0,0,0,"KMR","01/16/14 00:00:00","Y",,
710,2013,"05/23/13 00:00:00","Felicity Island","18","2","1","0842","G","LAGU",0,0,0,0,0,275,0,249,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
711,2013,"05/23/13 00:00:00","Felicity Island","18","2","1","0842","E","TRHE",0,0,0,0,0,59,0,4,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
712,2013,"05/23/13 00:00:00","Felicity Island","18","2","1","0842","E","SNEG",0,0,0,0,0,3,0,3,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
713,2013,"05/23/13 00:00:00","Felicity Island","18","2","1","0842","E","REEG",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
714,2013,"05/23/13 00:00:00","Felicity Island","18","2","1","0842","E","BCNH",0,0,0,0,0,1,0,1,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y","BCNH sitting on site.",
715,2013,"05/23/13 00:00:00","Felicity Island","18","2","1","0842","E","SATE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
716,2013,"05/23/13 00:00:00","Felicity Island","19","2","1","0843","G","LAGU",0,0,0,0,0,201,0,156,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
717,2013,"05/23/13 00:00:00","Felicity Island","19","2","1","0843","E","TRHE",0,0,0,0,0,51,0,0,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
718,2013,"05/23/13 00:00:00","Felicity Island","19","2","1","0843","G","SNEG",0,0,0,0,0,1,0,3,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
719,2013,"05/23/13 00:00:00","Felicity Island","19","2","1","0843","G","SATE",0,0,0,0,0,0,0,18,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
720,2013,"05/23/13 00:00:00","Felicity Island","19","2","1","0843","G","ROYT",0,0,0,0,0,0,0,13,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
721,2013,"05/23/13 00:00:00","Felicity Island","19","2","1","0843","E","BRPE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
722,2013,"05/23/13 00:00:00","Felicity Island","20","2","1","0844","G","LAGU",0,0,0,0,0,157,0,360,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
723,2013,"05/23/13 00:00:00","Felicity Island","20","2","1","0844","E","TRHE",0,0,0,0,0,42,0,1,0,0,0,0,0,0,"KMR","01/17/14 00:00:00","Y",,
