AutoID,Year,Date,ColonyName,Latitude,Longitude,DottingAreaNumber,CameraNumber,CardNumber,PhotoNumber,PQ,SpeciesCode,WBN,ChickNestw/outAdult,AbandNest,EmptyNest,PBN,Site,Brood,OtherAdultsInColony,OtherImmInColony,Chicks/Nestlings,RoostingBirds,RoostingAdults,RoostingImmatures,UnknownAge,Dotter,Dotter'sColonyNumber,DateDotted,Notes
2627,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","129","2","1","0424","E","BRPE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2628,2010,"06/23/10 00:00:00","Second Chain of Islands B","28.2090","-96.8010","3","1","2","0490","E","CATE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PJC","56","04/27/11 00:00:00",
2628,2010,"06/10/10 00:00:00","Hemp Key","26.6005","-82.1524","1","2","1","0193","E","BRPE",20,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","61","04/18/11 00:00:00","confimed with photos 570-609; and Cam 2 197-202"
2628,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","129","2","1","0424","E","LAGU",0,0,0,0,0,3,1,14,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2629,2010,"06/23/10 00:00:00","Second Chain of Islands B","28.2090","-96.8010","3","1","2","0490","E","GBHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","56","04/27/11 00:00:00",
2629,2010,"06/10/10 00:00:00","Hemp Key","26.6005","-82.1524","1","2","1","0193","E","DCCO",47,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","61","04/18/11 00:00:00","confimed with photos 570-609; and Cam 2 197-202"
2629,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","129","2","1","0424","E","WFIB",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2630,2010,"06/23/10 00:00:00","Second Chain of Islands B","28.2090","-96.8010","3","1","2","0490","E","BCNH",0,0,0,0,0,2,0,4,0,0,0,0,0,0,"PJC","56","04/27/11 00:00:00",
2630,2010,"06/10/10 00:00:00","Hemp Key","26.6005","-82.1524","1","2","1","0193","E","MAFR",0,0,0,0,0,0,0,51,0,0,0,0,0,0,"MWP","61","04/18/11 00:00:00","confimed with photos 570-609; and Cam 2 197-202"
2630,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","129","2","1","0424","E","GBHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2631,2010,"06/23/10 00:00:00","Little Bird Island Matagorda","28.2940","-96.6970","1","1","2","0500","E","LAGU",0,0,0,0,0,0,0,57,0,0,0,0,0,0,"PJC","57","04/27/11 00:00:00",
2631,2010,"06/10/10 00:00:00","Turtle Bay Island","26.7867","-82.1875","1","1","2","0005","E","GBHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","62","04/19/11 00:00:00",
2631,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","130","2","1","0425","E","BRPE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2632,2010,"06/23/10 00:00:00","Little Bird Island Matagorda","28.2940","-96.6970","1","1","2","0500","G","UNTE",0,0,0,0,0,0,0,135,0,0,0,0,0,0,"PJC","57","04/27/11 00:00:00",
2632,2010,"06/10/10 00:00:00","Turtle Bay Island","26.7867","-82.1875","1","1","2","0005","E","DCCO",9,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","62","04/19/11 00:00:00",
2632,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","130","2","1","0425","E","LAGU",0,0,0,0,0,1,0,1,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2633,2010,"06/23/10 00:00:00","Little Bird Island Matagorda","28.2940","-96.6970","1","1","2","0500","G","GBTE",0,0,0,0,0,7,0,0,0,0,0,0,0,0,"PJC","57","04/27/11 00:00:00",
2633,2010,"06/10/10 00:00:00","Turtle Bay Island","26.7867","-82.1875","2","1","2","0017","E","DCCO",5,0,0,0,0,0,0,2,0,0,0,0,0,0,"MWP","62","04/19/11 00:00:00",
2633,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","130","2","1","0425","E","ROSP",3,0,0,0,0,0,2,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2634,2010,"06/23/10 00:00:00","Little Bird Island Matagorda","28.2940","-96.6970","1","1","2","0500","G","BLSK",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PJC","57","04/27/11 00:00:00",
2634,2010,"06/10/10 00:00:00","Turtle Bay Island","26.7867","-82.1875","3","1","2","0015","E","DCCO",32,0,0,0,0,0,0,10,0,0,0,0,0,0,"MWP","62","04/19/11 00:00:00",
2634,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","131","2","1","0427","E","BRPE",0,2,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2635,2010,"06/23/10 00:00:00","Little Bird Island Matagorda","28.2940","-96.6970","1","1","2","0500","E","BRPE",0,0,0,0,0,0,0,0,0,0,10,0,0,0,"PJC","57","04/27/11 00:00:00",
2635,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","1","1","2","0024","E","GREG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2635,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","131","2","1","0427","E","WHIB",2,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2636,2010,"06/23/10 00:00:00","Little Bird Island Matagorda","28.2940","-96.6970","2","1","2","0517","E","LAGU",0,0,0,0,0,0,0,70,0,0,0,0,0,0,"PJC","57","04/27/11 00:00:00",
2636,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","1","1","2","0024","E","DCCO",27,0,0,0,0,0,0,12,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2636,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","131","2","1","0427","E","NECO",0,0,0,0,0,0,0,9,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2637,2010,"06/23/10 00:00:00","Little Bird Island Matagorda","28.2940","-96.6970","2","1","2","0517","E","BRPE",0,0,0,0,0,0,0,0,0,0,10,0,0,0,"PJC","57","04/27/11 00:00:00",
2637,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","1","1","2","0024","E","SNEG",0,0,0,0,0,0,0,4,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2637,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","131","2","1","0427","E","GREG",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2638,2010,"06/23/10 00:00:00","Little Bird Island Matagorda","28.2940","-96.6970","2","1","2","0517","G","UNTE",0,0,0,0,0,0,0,44,0,0,0,0,0,0,"PJC","57","04/27/11 00:00:00",
2638,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","1","1","2","0024","E","TRHE",0,0,0,0,0,0,0,2,2,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2638,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","131","2","1","0427","E","UNWA",0,0,0,8,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2639,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","1","2","1","0415","G","WHEG",0,0,0,0,0,68,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00","roughly 90% CAEG, 10% SNEG"
2639,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","1","1","2","0024","E","MAFR",0,0,0,0,0,0,0,54,12,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2639,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","131","2","1","0427","E","CAEG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2640,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","1","2","1","0415","G","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2640,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","2","1","2","0031","E","GREG",7,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2640,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","132","2","1","0428","E","BRPE",0,2,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2641,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","1","2","1","0415","G","LBHE",0,0,0,0,0,5,0,2,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2641,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","2","1","2","0031","E","DCCO",14,0,0,0,0,0,0,2,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2641,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","132","2","1","0428","E","ROSP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2642,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","1","2","1","0415","G","BCNH",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2642,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","2","1","2","0031","E","SNEG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2642,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","132","2","1","0428","E","GBHE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2643,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","2","2","1","0417","G","WHEG",0,0,0,0,0,192,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00","roughly 90% CAEG, 10% SNEG"
2643,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","2","1","2","0031","E","MAFR",0,0,0,0,0,0,0,48,10,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2643,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","132","2","1","0428","E","GREG",0,2,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2644,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","2","2","1","0417","G","TRHE",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2644,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","2","1","2","0031","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2644,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","133","2","1","0429","E","BRPE",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2645,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","2","2","1","0417","G","LBHE",0,0,0,0,0,4,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2645,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","3","1","2","0032","E","GREG",1,4,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2645,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","133","2","1","0429","E","LAGU",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2646,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","2","2","1","0417","G","BCNH",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2646,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","3","1","2","0032","E","BRPE",2,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2646,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","133","2","1","0429","E","NECO",1,0,0,0,0,0,0,12,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2647,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","3","2","1","0420","G","WHEG",0,0,0,0,0,134,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00","roughly 90% CAEG, 10% SNEG"
2647,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","3","1","2","0032","E","DCCO",26,0,0,0,0,0,0,4,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2647,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","133","2","1","0429","E","ROSP",2,0,0,0,0,0,2,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2648,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","3","2","1","0420","G","TRHE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2648,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","3","1","2","0032","E","MAFR",0,0,0,0,0,0,0,45,5,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2648,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","133","2","1","0429","E","GREG",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2649,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","3","2","1","0420","G","LBHE",0,0,0,0,0,6,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2649,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","3","1","2","0032","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2649,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","134","2","1","0430","E","BRPE",2,7,0,0,0,0,0,2,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2650,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","3","2","1","0420","G","BCNH",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2650,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","4","1","2","0033","E","MAFR",0,0,0,0,0,0,0,44,6,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2650,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","134","2","1","0430","E","UNWA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2651,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","4","2","1","0423","G","WHEG",0,0,0,0,0,38,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00","roughly 90% CAEG, 10% SNEG"
2651,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","5","1","2","0034","E","GREG",9,7,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2651,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","134","2","1","0430","E","NECO",0,0,0,0,0,0,0,23,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2652,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","4","2","1","0423","G","TRHE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2652,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","5","1","2","0034","E","TRHE",1,0,0,0,0,0,0,2,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2652,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","134","2","1","0430","E","GREG",0,6,0,0,0,0,2,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2653,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","4","2","1","0423","G","LBHE",0,0,0,0,0,8,0,1,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2653,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","5","1","2","0034","E","MAFR",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2653,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","134","2","1","0430","E","CAEG",18,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2654,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","5","2","1","0427","G","WHEG",0,0,0,0,0,60,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00","roughly 90% CAEG, 10% SNEG"
2654,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","6","1","2","0037","E","GREG",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2654,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","134","2","1","0430","E","GBHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2655,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","5","2","1","0427","G","TRHE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2655,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","6","1","2","0037","E","BRPE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2655,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","135","2","1","0431","E","BRPE",0,8,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2656,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","5","2","1","0427","G","LBHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2656,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","6","1","2","0037","E","DCCO",6,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2656,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","136","2","1","0432","E","BRPE",3,10,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2657,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","6","1","2","0538","E","WHEG",0,0,0,0,0,75,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00","roughly 90% CAEG, 10% SNEG"
2657,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","6","1","2","0037","E","TRHE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2657,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","136","2","1","0432","E","LAGU",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2658,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","6","1","2","0538","E","LBHE",0,0,0,0,0,10,0,1,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2658,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","6","1","2","0037","E","MAFR",0,0,0,0,0,0,0,15,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2658,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","136","2","1","0432","E","GBHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2659,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","6","1","2","0538","E","BCNH",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2659,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","7","2","1","0212","P","GREG",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2659,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","136","2","1","0432","E","GREG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2660,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","7","1","2","0539","E","WHEG",0,0,0,0,0,54,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00","roughly 90% CAEG, 10% SNEG"
2660,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","7","2","1","0212","P","DCCO",6,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2660,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","137","2","1","0433","E","BRPE",0,5,0,0,0,0,1,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2661,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","7","1","2","0539","E","TRHE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2661,2010,"06/10/10 00:00:00","Cape Haze Islet","26.7967","-82.2295","7","2","1","0212","P","MAFR",0,0,0,0,0,0,0,7,0,0,0,0,0,0,"MWP","63","04/19/11 00:00:00",
2661,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","137","2","1","0433","E","LAGU",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"KMR","15","04/30/11 00:00:00",
2662,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","7","1","2","0539","E","LBHE",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2662,2010,"06/10/10 00:00:00","Gasparilla Sound Spoil Island","26.7904","-82.2462","1","2","1","0215","E","GBHE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","64","04/19/11 00:00:00","confirm with Cam 1 photos 42-61"
2662,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","138","2","1","0438","E","LAGU",0,0,0,0,0,19,48,124,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2663,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","8","2","1","0404","P","WHEG",0,0,0,0,0,220,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00","roughly 90% CAEG, 10% SNEG"
2663,2010,"06/10/10 00:00:00","Gasparilla Sound Spoil Island","26.7904","-82.2462","1","2","1","0215","E","GREG",8,45,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","64","04/19/11 00:00:00","confirm with Cam 1 photos 42-61"
2663,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","138","2","1","0438","E","TRHE",3,3,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2664,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","8","2","1","0404","P","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2664,2010,"06/10/10 00:00:00","Gasparilla Sound Spoil Island","26.7904","-82.2462","1","2","1","0215","E","BRPE",0,0,0,0,0,0,0,130,0,0,0,0,0,0,"MWP","64","04/19/11 00:00:00","confirm with Cam 1 photos 42-61"
2664,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","139","2","1","0439","E","LAGU",0,0,0,0,0,27,21,66,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2665,2010,"06/23/10 00:00:00","Kamey Island","28.4554","-96.8063","8","2","1","0404","P","LBHE",0,0,0,0,0,8,0,0,0,0,0,0,0,0,"PJC","58","04/27/11 00:00:00",
2665,2010,"06/10/10 00:00:00","Gasparilla Sound Spoil Island","26.7904","-82.2462","1","2","1","0215","E","DCCO",0,0,0,0,0,0,0,66,0,0,0,0,0,0,"MWP","64","04/19/11 00:00:00","confirm with Cam 1 photos 42-61"
2665,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","139","2","1","0439","E","TRHE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2666,2010,"06/23/10 00:00:00","Seadrift Island B","28.3968","-96.7229","1","1","2","0606","G","CAEG",0,0,0,0,0,25,0,0,0,0,0,0,0,0,"PJC","59","04/28/11 00:00:00",
2666,2010,"06/10/10 00:00:00","Lemon Bay Spoil Island","26.9289","-82.3511","1","1","2","0067","E","GBHE",3,5,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","65","04/19/11 00:00:00",
2666,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","139","2","1","0439","E","WHIB",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2667,2010,"06/23/10 00:00:00","Seadrift Island B","28.3968","-96.7229","1","1","2","0606","G","ROSP",0,0,0,0,0,0,0,22,0,0,0,0,0,0,"PJC","59","04/28/11 00:00:00",
2667,2010,"06/10/10 00:00:00","Lemon Bay Spoil Island","26.9289","-82.3511","1","1","2","0067","E","BRPE",0,0,0,0,0,0,0,10,6,0,0,0,0,0,"MWP","65","04/19/11 00:00:00",
2667,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","140","2","1","0440","E","LAGU",0,0,0,0,0,18,17,34,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2668,2010,"06/23/10 00:00:00","Seadrift Island B","28.3968","-96.7229","1","1","2","0606","G","TRHE",0,0,0,0,0,10,0,2,0,0,0,0,0,0,"PJC","59","04/28/11 00:00:00",
2668,2010,"06/10/10 00:00:00","Lemon Bay Spoil Island","26.9289","-82.3511","1","1","2","0067","E","UnWa",0,0,0,4,0,0,0,0,0,0,0,0,0,0,"MWP","65","04/19/11 00:00:00",
2668,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","140","2","1","0440","E","TRHE",2,2,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2669,2010,"06/23/10 00:00:00","Seadrift Island B","28.3968","-96.7229","1","1","2","0606","G","GBHE",0,0,0,0,0,2,0,4,0,0,0,0,0,0,"PJC","59","04/28/11 00:00:00",
2669,2010,"06/10/10 00:00:00","Stump Pass","26.8968","-82.3409","1","1","2","0071","E","ROYT",0,0,0,0,0,0,0,30,0,0,0,0,0,0,"MWP","66","04/19/11 00:00:00","no screen capture - roosting terns estimated by 5's"
2669,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","141","2","1","0441","E","LAGU",0,0,0,0,0,15,30,55,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2670,2010,"06/23/10 00:00:00","Seadrift Island B","28.3968","-96.7229","1","1","2","0606","G","GREG",0,0,0,0,0,44,0,0,0,0,0,0,0,0,"PJC","59","04/28/11 00:00:00",
2670,2010,"06/10/10 00:00:00","Stump Pass","26.8968","-82.3409","1","1","'","0071","E","SATE",0,0,0,0,0,0,0,5,0,0,0,0,0,0,"MWP","66","04/19/11 00:00:00","no screen capture - roosting terns estimated by 5's"
2670,2010,"06/25/10 00:00:00","North Deer Island","29.2851","-94.9265","141","2","1","0441","E","TRHE",3,3,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","15","05/09/11 00:00:00",
2671,2010,"06/23/10 00:00:00","Seadrift Island B","28.3968","-96.7229","1","1","2","0606","G","REEG",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PJC","59","04/28/11 00:00:00",
