source_file,record_id,year,date,colony_name,latitude,longitude,dotter,habitat,oil_present,notes,additional_notes,species_code,state,geo_region,combined_text,nests,birds,text_length,has_coordinates
species_data_2011_2013,species_data_2011_2013_13453,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section; confirmed with Cam1 photos where available,,SNEG,,,Species: SNEG | Notes: Middle Island - northern section; confirmed with Cam1 photos where available,,,99,False
species_data_2011_2013,species_data_2011_2013_13454,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,TRHE,,,Species: TRHE | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13455,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,SNEG,,,Species: SNEG | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13456,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,LAGU,,,Species: LAGU | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13457,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,TRHE,,,Species: TRHE | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13458,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,TRHE,,,Species: TRHE | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13459,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,SNEG,,,Species: SNEG | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13460,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,LAGU,,,Species: LAGU | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13461,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,TRHE,,,Species: TRHE | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13462,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,TRHE,,,Species: TRHE | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13463,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,TRHE,,,Species: TRHE | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13464,2013,06/18/13 00:00:00,Hell Pass Coast,,,MWP,,,Middle Island - northern section,,SNEG,,,Species: SNEG | Notes: Middle Island - northern section,,,55,False
species_data_2011_2013,species_data_2011_2013_13524,2013,06/18/13 00:00:00,Biloxi North 35,,,MWP,,,only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,LAGU,,,Species: LAGU | Notes: only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,,113,False
species_data_2011_2013,species_data_2011_2013_13525,2013,06/18/13 00:00:00,Biloxi North 35,,,MWP,,,only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,LAGU,,,Species: LAGU | Notes: only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,,113,False
species_data_2011_2013,species_data_2011_2013_13526,2013,06/18/13 00:00:00,Biloxi North 35,,,MWP,,,only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,LAGU,,,Species: LAGU | Notes: only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,,113,False
species_data_2011_2013,species_data_2011_2013_13527,2013,06/18/13 00:00:00,Biloxi North 35,,,MWP,,,only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,LAGU,,,Species: LAGU | Notes: only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,,113,False
species_data_2011_2013,species_data_2011_2013_13528,2013,06/18/13 00:00:00,Biloxi North 35,,,MWP,,,only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,LAGU,,,Species: LAGU | Notes: only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,,113,False
species_data_2011_2013,species_data_2011_2013_13529,2013,06/18/13 00:00:00,Biloxi North 35,,,MWP,,,only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,LAGU,,,Species: LAGU | Notes: only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,,113,False
species_data_2011_2013,species_data_2011_2013_13530,2013,06/18/13 00:00:00,Biloxi North 35,,,MWP,,,only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,LAGU,,,Species: LAGU | Notes: only LAGU; incomplete coverage of entire island but only LAGU were observed during flyover,,,113,False
species_data_2011_2013,species_data_2011_2013_13573,2013,06/18/13 00:00:00,Biloxi North 16,,,MWP,,,2 sites added from photo C1C2photo1547,,WHIB,,,Species: WHIB | Notes: 2 sites added from photo C1C2photo1547,,,61,False
species_data_2011_2013,species_data_2011_2013_13594,2013,05/24/13 00:00:00,Biloxi North 16,,,MWP,,,area missed in June survey so used May photos to account for the BLSK and CATE,,BLSK,,,Species: BLSK | Notes: area missed in June survey so used May photos to account for the BLSK and CATE,,,101,False
species_data_2011_2013,species_data_2011_2013_13595,2013,05/24/13 00:00:00,Biloxi North 16,,,MWP,,,area missed in June survey so used May photos to account for the BLSK and CATE,,CATE,,,Species: CATE | Notes: area missed in June survey so used May photos to account for the BLSK and CATE,,,101,False
species_data_2011_2013,species_data_2011_2013_13596,2013,05/24/13 00:00:00,Biloxi North 16,,,MWP,,,area missed in June survey so used May photos to account for the BLSK and CATE,,LAGU,,,Species: LAGU | Notes: area missed in June survey so used May photos to account for the BLSK and CATE,,,101,False
species_data_2011_2013,species_data_2011_2013_13645,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,in addition I changed the area numbers starting with 1 and working through so that those do not match text at this time either,BLSK,,,Species: BLSK | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13646,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,BLSK,,,Species: BLSK | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13647,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,LAGU,,,Species: LAGU | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13648,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,AMOY,,,Species: AMOY | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13649,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,BLSK,,,Species: BLSK | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13650,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,LAGU,,,Species: LAGU | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13651,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,CATE,,,Species: CATE | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13652,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,BLSK,,,Species: BLSK | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13653,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,LAGU,,,Species: LAGU | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13654,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,CATE,,,Species: CATE | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13655,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,BLSK,,,Species: BLSK | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13656,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,BLSK,,,Species: BLSK | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13657,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,GBTE,,,Species: GBTE | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13658,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,BLSK,,,Species: BLSK | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13659,2013,06/18/13 00:00:00,Biloxi North 38,,,MWP,,,originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,GBTE,,,Species: GBTE | Notes: originally thought this area was part of SLF14 but after dotting realized it was a separate island; I adjusted screen capture file names but not the text within the screen captures themselves; these still say SLF14;,,,238,False
species_data_2011_2013,species_data_2011_2013_13683,2013,06/19/13 00:00:00,Biloxi North 12,,,MWP,,,one site with nest with eggs but birds appear to have flushed so still dotted as a site,,WHIB,,,Species: WHIB | Notes: one site with nest with eggs but birds appear to have flushed so still dotted as a site,,,110,False
species_data_2011_2013,species_data_2011_2013_13696,2013,06/19/13 00:00:00,Biloxi North 12,,,MWP,,,appears as though the WHIB flushed but unsure why? This hasn't happened at any other WHIB colony in 5 years of surveys; birds appear to be standing above nests as well - unusual posture,,WHIB,,,Species: WHIB | Notes: appears as though the WHIB flushed but unsure why? This hasn't happened at any other WHIB colony in 5 years of surveys; birds appear to be standing above nests as well - unusual posture,,,208,False
species_data_2011_2013,species_data_2011_2013_13792,2013,05/24/13 00:00:00,Door Point Lagoon 2,,,MWP,,,roost area,,BRPE,,,Species: BRPE | Notes: roost area,,,33,False
species_data_2011_2013,species_data_2011_2013_13793,2013,05/24/13 00:00:00,Door Point Lagoon 2,,,MWP,,,roost area and area adjacent to it with 2 nesting LAGU,,LAGU,,,Species: LAGU | Notes: roost area and area adjacent to it with 2 nesting LAGU,,,77,False
species_data_2011_2013,species_data_2011_2013_13794,2013,05/24/13 00:00:00,Door Point Lagoon 2,,,MWP,,,roost area,,CATE,,,Species: CATE | Notes: roost area,,,33,False
species_data_2011_2013,species_data_2011_2013_13795,2013,05/24/13 00:00:00,Door Point Lagoon 2,,,MWP,,,roost area,,ROYT,,,Species: ROYT | Notes: roost area,,,33,False
species_data_2011_2013,species_data_2011_2013_13796,2013,05/24/13 00:00:00,Door Point Lagoon 2,,,MWP,,,roost area,,BLSK,,,Species: BLSK | Notes: roost area,,,33,False
species_data_2011_2013,species_data_2011_2013_13851,2013,06/19/13 00:00:00,Biloxi North 8,,,MWP,,,2 WBN added from photo 1.3.711,,BRPE,,,Species: BRPE | Notes: 2 WBN added from photo 1.3.711,,,53,False
species_data_2011_2013,species_data_2011_2013_13859,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,appears that several sites have unattended eggs; birds flying in photos - maybe flushed?,,WHIB,,,Species: WHIB | Notes: appears that several sites have unattended eggs; birds flying in photos - maybe flushed?,,,111,False
species_data_2011_2013,species_data_2011_2013_13875,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,LAGU,,,Species: LAGU | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13876,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,TRHE,,,Species: TRHE | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13877,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,TRHE,,,Species: TRHE | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13878,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,LAGU,,,Species: LAGU | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13879,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,TRHE,,,Species: TRHE | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13880,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,WHIB,,,Species: WHIB | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13881,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,SNEG,,,Species: SNEG | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13882,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,LAGU,,,Species: LAGU | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13883,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,TRHE,,,Species: TRHE | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13884,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,WHIB,,,Species: WHIB | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13885,2013,06/19/13 00:00:00,Biloxi North 10 E,,,MWP,,,Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,SNEG,,,Species: SNEG | Notes: Northern peninsula - separate island but dotted as SLF21 in past years to changed from MWP123 to SLF21,,,125,False
species_data_2011_2013,species_data_2011_2013_13922,2013,05/24/13 00:00:00,Cat Island,,,MWP,,,roost,,ROYT,,,Species: ROYT | Notes: roost,,,28,False
species_data_2011_2013,species_data_2011_2013_13923,2013,05/24/13 00:00:00,Cat Island,,,MWP,,,roost,,CATE,,,Species: CATE | Notes: roost,,,28,False
species_data_2011_2013,species_data_2011_2013_14138,2013,06/17/13 00:00:00,Smith Island,,,MWP,,,"in screen capture orginally dotted some ""broods"" and chicks along the left edge of the photo; after further inspection determined these were not ""fledged chicks""; thus changed database by removing the 10 brood and 29 chicks on this portion of the photo","added 29 ""other birds"" to appropriate category - these were the chicks that were removed; screen capture not adjusted",BRPE,,,"Species: BRPE | Notes: in screen capture orginally dotted some ""broods"" and chicks along the left edge of the photo; after further inspection determined these were not ""fledged chicks""; thus changed database by removing the 10 brood and 29 chicks on this portion of the photo",,,275,False
species_data_2011_2013,species_data_2011_2013_14142,2013,06/17/13 00:00:00,Smith Island,,,MWP,,,"in screen capture orginally dotted some ""broods"" and chicks along the left edge of the photo; after further inspection determined these were not ""fledged chicks""; thus changed database by removing the 1 brood and 3 chicks on this portion of the photo",added 3 to the other birds category as this is the appropriate category for these birds,BRPE,,,"Species: BRPE | Notes: in screen capture orginally dotted some ""broods"" and chicks along the left edge of the photo; after further inspection determined these were not ""fledged chicks""; thus changed database by removing the 1 brood and 3 chicks on this portion of the photo",,,273,False
species_data_2011_2013,species_data_2011_2013_14144,2013,06/17/13 00:00:00,Smith Island,,,MWP,,,"overview type photo; good enough to identify TRHE sites but not much else (i.e., no chicks identifiable); added 4 sites from photo 36",,TRHE,,,"Species: TRHE | Notes: overview type photo; good enough to identify TRHE sites but not much else (i.e., no chicks identifiable); added 4 sites from photo 36",,,156,False
species_data_2011_2013,species_data_2011_2013_14147,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"1 SNEG bird added to this area from Img 1102, camera 1 card 2; not included in screen capture.",,SNEG,,,"Species: SNEG | Notes: 1 SNEG bird added to this area from Img 1102, camera 1 card 2; not included in screen capture.",,,117,False
species_data_2011_2013,species_data_2011_2013_14161,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,ROSP sitting low on site.,,ROSP,,,Species: ROSP | Notes: ROSP sitting low on site.,,,48,False
species_data_2011_2013,species_data_2011_2013_14172,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"1 BCNH bird added to this area from Img 1134, camera 1 card 2.",,BCNH,,,"Species: BCNH | Notes: 1 BCNH bird added to this area from Img 1134, camera 1 card 2.",,,85,False
species_data_2011_2013,species_data_2011_2013_14184,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,WHIB chicks approximately 1/3-1/2 grown.,,WHIB,,,Species: WHIB | Notes: WHIB chicks approximately 1/3-1/2 grown.,,,63,False
species_data_2011_2013,species_data_2011_2013_14186,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,GREG chicks approximately 1/3 grown.,,GREG,,,Species: GREG | Notes: GREG chicks approximately 1/3 grown.,,,59,False
species_data_2011_2013,species_data_2011_2013_14195,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"WHIB observed to be actively building sites in one group, with sites apparent but not well built yet.",,WHIB,,,"Species: WHIB | Notes: WHIB observed to be actively building sites in one group, with sites apparent but not well built yet.",,,124,False
species_data_2011_2013,species_data_2011_2013_14197,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"LAGU on sites; 2 LAGU sites added to this area from Img 1100, camera 2 card 2.",,LAGU,,,"Species: LAGU | Notes: LAGU on sites; 2 LAGU sites added to this area from Img 1100, camera 2 card 2.",,,101,False
species_data_2011_2013,species_data_2011_2013_14198,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,TRHE sitting on sites in brooding posture.,,TRHE,,,Species: TRHE | Notes: TRHE sitting on sites in brooding posture.,,,65,False
species_data_2011_2013,species_data_2011_2013_14201,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,SNEG sitting on sites in brooding posture.,,SNEG,,,Species: SNEG | Notes: SNEG sitting on sites in brooding posture.,,,65,False
species_data_2011_2013,species_data_2011_2013_14213,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,Likely FOTE based on size and habitat.,,USTE,,,Species: USTE | Notes: Likely FOTE based on size and habitat.,,,61,False
species_data_2011_2013,species_data_2011_2013_14216,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"SNEG chicks small, 1/4-1/3 grown.",,SNEG,,,"Species: SNEG | Notes: SNEG chicks small, 1/4-1/3 grown.",,,56,False
species_data_2011_2013,species_data_2011_2013_14218,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"TRHE chicks small, 1/4-1/3 grown; most sites with adults in brooding posture, likely with chicks present.",,TRHE,,,"Species: TRHE | Notes: TRHE chicks small, 1/4-1/3 grown; most sites with adults in brooding posture, likely with chicks present.",,,128,False
species_data_2011_2013,species_data_2011_2013_14222,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,One LAGU chicks observed apporximately 1/2 grown.,,LAGU,,,Species: LAGU | Notes: One LAGU chicks observed apporximately 1/2 grown.,,,72,False
species_data_2011_2013,species_data_2011_2013_14228,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,BCNH sitting low on sites.,,BCNH,,,Species: BCNH | Notes: BCNH sitting low on sites.,,,49,False
species_data_2011_2013,species_data_2011_2013_14245,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"7 LAGU sites + 3 birds added to this area from Img 1102, camera 1 card 2; not included in screen capture.",,LAGU,,,"Species: LAGU | Notes: 7 LAGU sites + 3 birds added to this area from Img 1102, camera 1 card 2; not included in screen capture.",,,128,False
species_data_2011_2013,species_data_2011_2013_14246,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"1 TRHE site added to this area from Img 1102, camera 1 card 2; not included in screen capture.",,TRHE,,,"Species: TRHE | Notes: 1 TRHE site added to this area from Img 1102, camera 1 card 2; not included in screen capture.",,,117,False
species_data_2011_2013,species_data_2011_2013_14258,2013,06/18/13 00:00:00,Biloxi South 1,,,KMR,,,LAGU sitting on sites.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14265,2013,06/18/13 00:00:00,Biloxi South 1,,,KMR,,,BLSK on sites; most birds in pairs but not nesting or roosting on beach.,,BLSK,,,Species: BLSK | Notes: BLSK on sites; most birds in pairs but not nesting or roosting on beach.,,,95,False
species_data_2011_2013,species_data_2011_2013_14266,2013,06/18/13 00:00:00,Biloxi South 1,,,KMR,,,"1 LAGU site + 1 bird added to this area from Img 1096, camera 2 card 2; not included in screen capture.",,LAGU,,,"Species: LAGU | Notes: 1 LAGU site + 1 bird added to this area from Img 1096, camera 2 card 2; not included in screen capture.",,,126,False
species_data_2011_2013,species_data_2011_2013_14271,2013,06/18/13 00:00:00,Biloxi South 3,,,KMR,,,"12 WHIB birds added to this area from Img 1134, camera 1 card 2.",,WHIB,,,"Species: WHIB | Notes: 12 WHIB birds added to this area from Img 1134, camera 1 card 2.",,,87,False
species_data_2011_2013,species_data_2011_2013_14272,2013,05/24/13 00:00:00,Biloxi South 1,,,KMR,,,"18 roosting FOTE birds added to this area from Imgs 600 and 605, camera 1 card 2; not included in screen capture.",,FOTE,,,"Species: FOTE | Notes: 18 roosting FOTE birds added to this area from Imgs 600 and 605, camera 1 card 2; not included in screen capture.",,,136,False
species_data_2011_2013,species_data_2011_2013_14279,2013,05/24/13 00:00:00,Biloxi South 2,,,KMR,,,"LAGU on sites;2 LAGU sites added to this area from Img 730, camera 2 card 2; not included in screen capture.",,LAGU,,,"Species: LAGU | Notes: LAGU on sites;2 LAGU sites added to this area from Img 730, camera 2 card 2; not included in screen capture.",,,131,False
species_data_2011_2013,species_data_2011_2013_14280,2013,05/24/13 00:00:00,Biloxi South 2,,,KMR,,,FOTE on sites and building sites.,,FOTE,,,Species: FOTE | Notes: FOTE on sites and building sites.,,,56,False
species_data_2011_2013,species_data_2011_2013_14294,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,LAGU sitting on sites; no chicks observed.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites; no chicks observed.,,,65,False
species_data_2011_2013,species_data_2011_2013_14295,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,TRHE sitting on sites; no chicks observed.,,TRHE,,,Species: TRHE | Notes: TRHE sitting on sites; no chicks observed.,,,65,False
species_data_2011_2013,species_data_2011_2013_14296,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,"SNEG sitting on sites; still building sites based on behavior, standing in pairs with vegetation matted down in concentrated area.",,SNEG,,,"Species: SNEG | Notes: SNEG sitting on sites; still building sites based on behavior, standing in pairs with vegetation matted down in concentrated area.",,,153,False
species_data_2011_2013,species_data_2011_2013_14303,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,FOTE sitting on sites in incubation posture.,,FOTE,,,Species: FOTE | Notes: FOTE sitting on sites in incubation posture.,,,67,False
species_data_2011_2013,species_data_2011_2013_14316,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,"1 LAGU site added to this area from Img 1188, camera 2 card 2.",,LAGU,,,"Species: LAGU | Notes: 1 LAGU site added to this area from Img 1188, camera 2 card 2.",,,85,False
species_data_2011_2013,species_data_2011_2013_14317,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,"1 TRHE site added to this area from Img 1188, camera 2 card 2.",,TRHE,,,"Species: TRHE | Notes: 1 TRHE site added to this area from Img 1188, camera 2 card 2.",,,85,False
species_data_2011_2013,species_data_2011_2013_14318,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,"15 FOTE birds + 2 sites added to this area from Img 1188, camera 2 card 2.",,FOTE,,,"Species: FOTE | Notes: 15 FOTE birds + 2 sites added to this area from Img 1188, camera 2 card 2.",,,97,False
species_data_2011_2013,species_data_2011_2013_14320,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,"2 TRHE sites added to this area from Img 1173, camera 2 card 2; not included in screen capture.",,TRHE,,,"Species: TRHE | Notes: 2 TRHE sites added to this area from Img 1173, camera 2 card 2; not included in screen capture.",,,118,False
